"Surcharging will allow you to ask an additional amount to your customer based on the card used. Note that this feature will only work in Australia.","La surcharge vous permettra de demander un montant supplémentaire à votre client en fonction de la carte utilisée. Notez que cette fonctionnalité ne fonctionnera qu'en Australie."
"Surcharging","Surcharge"
"Test Connection","Tester la connexion"
"Test","Test"
"Testing API URL","URL de l’API de test"
"Thank you for your order %1.","Merci pour votre commande %1."
"The cart isn't active.","The cart is not active."
"The current customer isn't authorized.","Le client actuel n’est pas autorisé."
"The identifier of your Worldline account","L'identifiant de votre compte Worldline"
"The latest version of the plugin is %1. Check for any updates.","La dernière version du plugin est %1. Vérifiez les mises à jour éventuelles."
"The payment has failed, please, try again","Le paiement a échoué. Veuillez réessayer."
"This option should not be turned off if the merchant is based in a EU country","Cette option ne doit pas être désactivée si le commerçant est basé dans un pays de l’UE"
"This URL must be specified in the worldline admin panel","Cette URL doit être spécifiée dans le panneau d’administration de Worldline."
"This URL must be specified in the Worldline admin panel","Cette URL doit être spécifiée dans le panneau d’administration de Worldline."
"Title","Titre"
"To retrieve the webhooks credentials, login to the Worldline Back Office.","Pour récupérer les informations d’identification des webhooks, connectez-vous au Worldline Back Office."
"Trigger an Authentication for Every Payment","Déclencher une Authentification pour Chaque Paiement"
"Use system value","Utiliser la valeur système"
"Visa","Visa"
"Visit our support site","Visitez notre site d'assistance"
"Waiting for payment confirmation","En attente de confirmation de paiement"
"Waiting Time","Temps d’attente"
"Webhook URL","URL du webhook"
"Webhook","Webhook"
"With a test account, you can develop your website and irrigate our payment system at your own pace. In our test environment, you perform test transactions with the confidence and peace of mind that no transaction is actually going to go through.","Avec un compte de test, vous pouvez développer votre site web et irriguer notre système de paiement à votre rythme. Dans notre environnement de test, vous effectuez des transactions de test avec la confiance et la tranquillité d'esprit qu'aucune transaction ne sera réellement effectuée."
"With decades of experience and experts who are specialized in every field, Worldline offers the ideal solution for your company. As a leading innovator, we support the latest payment technology and we can answer all your questions related to your business activities.","Avec des décennies d'expérience et des experts spécialisés dans chaque domaine, Worldline offre la solution idéale pour votre entreprise. En tant qu'innovateur de premier plan, nous soutenons les dernières technologies de paiement et pouvons répondre à toutes vos questions liées à vos activités commerciales."
"Worldline Online Payments configuration is located under the dedicated configuration section.","La configuration de Worldline Online Payments se trouve sous la section dédiée à la configuration."
"Worldline online payments version %1","Paiements en ligne Worldline version %1"
"Worldline Online Payments","Worldline Online Payments"
"WorldLine refund has failed. Please contact the provider.","Le remboursement Worldline a échoué. Veuillez contacter le prestataire."
"Yes","Oui"
"Your company name","Le nom de votre société"
"Your order is still being processed and you will receive a confirmation e-mail.","Votre commande est encore en cours de traitement, et vous allez recevoir un email de confirmation."
"Your payment couldn't be completed, please try again","Votre paiement n'a pas pu être confirmé, veuillez réessayer"
"Your payment is being processed","Votre paiement est en cours de traitement"
Authentication status,Statut d'authentification
Exemption,Exonération
Liability,Responsabilité
Result,Résultat
"There are some cases when an order can not be created after a successful payment. E.g. if there is 1 product and several customers are trying to buy it. For the first buyer, the order will be created, and the rest will receive a refund (if the setting is set to yes) as the item is out of stock already.","Il y a des cas où une commande ne peut pas être créée après un paiement réussi. Par exemple. s'il y a 1 produit et que plusieurs clients essaient de l'acheter. Pour le premier acheteur, la commande sera créée et les autres recevront un remboursement (si le paramètre est défini sur oui) car l'article est déjà en rupture de stock."
"Enable Auto Refund If Order Creation Is Failed","Activer le remboursement automatique si la création de la commande échoue"
"Sender","Expéditeur"
"Enable","Activer"
"Recipient","Destinataire"
"Payment Refused Email Template","Modèle d'e-mail de paiement refusé"
"Failed Orders Notification","Notification de commandes échouées"
"Auto Refund For Out Of Stock Orders","Remboursement automatique pour les commandes en rupture de stock"
"Enable this option in order to be informed when an order could not be created. This can happen for instance when an item is out of stock.","Activez cette option afin d'être informé lorsqu'une commande n'a pas pu être créée. Cela peut se produire par exemple lorsqu'un article est en rupture de stock."
"Enable Sending Payment Refused Emails","Activer l'envoi d'e-mails de refus de paiement"
"With a test account, safely perform test transactions to validate your payments integration with Worldline, giving you confidence that everything is working as expected before going Live.","Avec un compte de test, effectuez en toute sécurité des transactions de test pour valider l'intégration de vos paiements avec Worldline, en vous assurant que tout fonctionne comme prévu avant de passer en direct."
"Ready to go Live?","Prêt à passer en direct?"
"Get in touch with our sales team to create a Live account.","Contactez notre équipe commerciale pour créer un compte Live."
"Check our documentation","Consultez notre documentation"
"Browse our Magento documentation.","Parcourez notre documentation Magento."
"Check our Magento doc","Consultez notre documentation Magento"
"Browse our support site to keep up to date with the latest features and payment trends.","Parcourez notre site d'assistance pour vous tenir au courant des dernières fonctionnalités et tendances de paiement."
"Check our support site","Consultez notre site d'assistance"
"Are you encountering issues? You have questions about our plugin or other Worldline products?","Rencontrez-vous des problèmes ? Vous avez des questions sur notre plugin ou sur d'autres produits Worldline?"
"Contact our support team","Contactez notre équipe d'assistance"
"Feel we could do better with our Magento plugin?","Vous pensez que nous pourrions faire mieux avec notre plugin Magento?"
"Suggest a new feature","Suggérer une nouvelle fonctionnalité"
"Currently installed version of the Worldline Online Payments plugin is <b>%1</b>","La version actuellement installée du plugin Worldline Online Payments est <b>%1</b>"
"The latest version of the plugin is <b>%1</b>.","La dernière version du plugin est <b>%1</b>."
"Check latest updates","Vérifier les dernières mises à jour"
"Refund Refused Notifications","Notifications de refus de remboursement"
"Enable receiving emails in case your credit memo (refund) gets rejected by your acquirer.","Activez la réception d'e-mails au cas où votre note de crédit (remboursement) serait rejetée par votre acquéreur."
"Comma-separated.","Séparées par des virgules."
"Settings & Notifications","Paramètres et notifications"
"Email Template","Modèle d'e-mail"
"Email Copy To","Copier par e-mail à"
"Payment Refused Notifications","Notifications de refus de paiement"
"Failed Orders Notifications","Notifications de commandes échouées"
"Vault Title","Titre du coffre-fort"
"Debug Logs","Journaux de débogage"
"Worldline Request Logs","Journaux de requêtes Worldline"
"Webhooks","Webhooks"
"Log mode","Mode journal"
"Log Webhooks","Consigner les webhooks"
"Download Debug Log","Télécharger le journal de débogage"
"Erase Debug Log","Effacer le journal de débogage"
"Request Log Grid","Grille de journal des demandes"
"Webhook Grid","Grille de webhooks"
"Logging Records Lifetime (Days)","Durée de vie des enregistrements de journalisation (jours)"
"Log all requests","Enregistrez toutes les demandes"
"Log error requests only","Consigner les demandes d'erreur uniquement"
"Test Connection & Save Credentials","Tester la connexion et enregistrer les informations d'identification"
"Copy","Copie"
"To retrieve webhooks credentials, login to the Worldline Back Office","Pour récupérer les identifiants des webhooks, connectez-vous au Back Office Worldline"
"Defines for how long our systems will fetch automatically information from Worldline to retrieve the latest payment status.","Définit pendant combien de temps nos systèmes récupéreront automatiquement les informations de Worldline pour récupérer le dernier statut de paiement."
"Defines after how long our systems will fetch automatically information from Worldline to retrieve the latest payment status.","Définit après combien de temps nos systèmes récupéreront automatiquement les informations de Worldline pour récupérer le dernier statut de paiement."
"Default value: every minute. <a href='http://crontab.guru/' target='_blank'>Need help?</a>","Valeur par défaut: toutes les minutes. <a href='http://crontab.guru/' target='_blank'>Besoin d'aide?</a>"
"Enable Email To Customer","Activer l'e-mail au client"
"Email To Customer Sender","E-mail à l'expéditeur du client"
"Email To Customer Template","Modèle d'e-mail au client"
"When an automatic refund is issued due to out-of-stock item(s), you can choose to activate this option which will trigger an email notification to be sent to your customer.","Lorsqu'un remboursement automatique est émis en raison d'article(s) hors stock, vous pouvez choisir d'activer cette option qui déclenchera une notification par courrier électronique à envoyer à votre client."
"Your order %reserved_order_id has been refunded","Votre commande %reserved_order_id a été remboursée"
"You recently made a payment for order %reserved_order_id. Your payment was refunded due to a lack of stock on one or more items.","Vous avez récemment effectué un paiement pour la commande %reserved_order_id. Votre paiement a été remboursé en raison d'un manque de stock sur un ou plusieurs articles."
"Dear %customer_name,","Cher %customer_name,"
"New feature suggestion for Magento","Suggestion de nouvelles fonctionnalités pour Magento"
"Contact email","Email du contact"
"Leave your email address in case we need to get back to you for more information","Laissez votre adresse e-mail au cas où nous aurions besoin de vous répondre pour plus d'informations"
"Exempt transactions from 3DS","Transactions exemptées de 3DS"
"By enabling the 3DS Exemption, you allow the card issuer and your acquirer to evaluate the risk level of transactions up to the Exemption Limit you specify in EUR. If the criteria are met, your customers will be exempt from Strong Customer Authentication (SCA). If your acquirer rejects the exemption and requires SCA, this is referred to as a soft decline. In such cases, we will attempt to prompt the customer for SCA and reinitiate the transaction if the customer successfully authenticates.","En activant l'exemption 3DS, vous permettez à l'émetteur de la carte et à votre acquéreur d'évaluer le niveau de risque des transactions jusqu'à la limite d'exemption que vous spécifiez en EUR. Si les critères sont remplis, vos clients seront exemptés de l'authentification forte du client (SCA).Si votre acquéreur rejette l'exemption et exige la SCA, cela est considéré comme un soft decline. Dans de tels cas, nous tenterons d'inviter le client à effectuer une SCA et de relancer la transaction si le client s'authentifie avec succès."
"Exemption type","Type d'exemption"
"The Low-Value exemption is suitable for transactions below the specified monetary threshold of 30 EUR, allowing these low-value transactions a change to bypass Strong Customer Authentication (SCA) and streamline the checkout process. On the other hand, the Transaction-Risk-Analysis exemption enables a dynamic risk assessment for your transactions. The card issuer and your acquirer will evaluate the transaction based on various risk factors, allowing transactions up to a limit of 100 EUR to qualify for exemption if they are deemed low risk. Make your selection carefully to optimize the balance between customer experience and security for your transactions.","L'exemption Low-Value convient aux transactions inférieures au seuil monétaire spécifié de 30 EUR, permettant à ces transactions de faible valeur de contourner l'authentification forte du client (SCA) et de simplifier le processus de paiement.D'autre part, l'exemption Transaction-Risk-Analysis permet une évaluation dynamique des risques pour vos transactions. L'émetteur de la carte et votre acquéreur évalueront la transaction en fonction de divers facteurs de risque, permettant aux transactions jusqu'à une limite de 100 EUR d'être éligibles à l'exemption si elles sont jugées à faible risque.Faites votre sélection avec soin pour optimiser l'équilibre entre l'expérience client et la sécurité de vos transactions."
"Exemption limit","Limite d'exemption"
"Please select the exemption type.","Veuillez sélectionner le type d'exemption."
"The exemption limit is specified in EUR. Therefore, if the checkout currency is not in EUR, the conversion will depend on the exchange rate to EUR. It is essential to have EUR configured in your environment, and to ensure accurate conversions, please keep your exchange rates updated. If EUR is not configured, the 3DS exemption will not be applied, and the transaction will not have the exemption requested. Additional Note: PSD2 designates the EUR as the base currency for determining exemption limits for other currencies in the EEA. However, each region can decide to adapt these limits, and regions outside the EEA may also support exemption requests. Due to these complexities, we cannot guarantee that the exemption request will be considered by the issuer or your acquirer.","La limite d'exemption est spécifiée en EUR. Par conséquent, si la devise de paiement n'est pas en EUR, la conversion dépendra du taux de change vers l'EUR. Il est essentiel d'avoir l'EUR configuré dans votre environnement, et pour garantir des conversions précises, veuillez maintenir vos taux de change à jour.Si EUR n'est pas configuré, l'exemption 3DS ne sera pas appliquée, et la transaction n'aura pas l'exemption demandée.Note supplémentaire : La DSP2 désigne l'EUR comme la devise de base pour déterminer les limites d'exemption pour d'autres devises dans l'EEE. Cependant, chaque région peut décider d'adapter ces limites, et les régions en dehors de l'EEE peuvent également prendre en charge les demandes d'exemption. En raison de ces complexités, nous ne pouvons pas garantir que la demande d'exemption sera prise en compte par l'émetteur ou votre acquéreur."
"Please enter the amount limit (0 to 30 EUR).","Veuillez saisir la limite de montant (0 à 30 EUR)."
"Please enter the amount limit (0 to 100 EUR).","Veuillez saisir la limite de montant (0 à 100 EUR)."
