"Increment ID has been used","Increment ID has been used"
"Code %1 is not valid for order creation","Code %1 is not valid for order creation"
"Could not save request to refund: %1","Could not save request to refund: %1"
"Payment details update has failed","Payment details update has failed"
"Invalid output model","Invalid output model"
"Invalid response model","Invalid response model"
"Update Status","Update Status"
"CancelPaymentApi has failed. Please contact the provider.","CancelPaymentApi has failed. Please contact the provider."
"CapturePayment request has failed","CapturePayment request has failed"
"GetPaymentDetailsApi request has failed","GetPaymentDetailsApi request has failed"
"GetPaymentProducts request has failed","GetPaymentProducts request has failed"
"GetPaymentApi request has failed. Please contact the provider.","GetPaymentApi request has failed. Please contact the provider."
"WorldLine refund has failed. Please contact the provider.","WorldLine refund has failed. Please contact the provider."
"The server returned an error.","The server returned an error."
"WorldLine delete token has failed. Please contact the provider.","WorldLine delete token has failed. Please contact the provider."
Result,Result
Liability,Liability
Exemption,Exemption
"Authentication status","Authentication status"
"Thank you for your order %1.","Thank you for your order %1."
"Your order is still being processed and you will receive a confirmation e-mail.","Your order is still being processed and you will receive a confirmation e-mail."
"Please <a href=""%1"">Contact us</a> in case you don't receive the confirmation within %2 minutes.","Please <a href=""%1"">Contact us</a> in case you don't receive the confirmation within %2 minutes."
"Order %1 - Check the payment","Order %1 - Check the payment"
"Please wait, the payment is being processed...","Please wait, the payment is being processed..."
"About Worldline","About Worldline"
"Increase conversion rates by offering your customers their preferred methods of payment. Implement the best payment solutions quickly, while addressing key needs such as fraud prevention, data analytics, security, and compliance, whether local or cross-border.","Increase conversion rates by offering your customers their preferred methods of payment. Implement the best payment solutions quickly, while addressing key needs such as fraud prevention, data analytics, security, and compliance, whether local or cross-border."
"Create a test account","Create a test account"
"With a test account, you can develop your website and irrigate our payment system at your own pace. In our test environment, you perform test transactions with the confidence and peace of mind that no transaction is actually going to go through.","With a test account, you can develop your website and irrigate our payment system at your own pace. In our test environment, you perform test transactions with the confidence and peace of mind that no transaction is actually going to go through."
"Check out documentation","Check out documentation"
"Browse our API reference, our documentation and keep yourself up to date with the latest payment trends.","Browse our API reference, our documentation and keep yourself up to date with the latest payment trends."
"Visit our support site","Visit our support site"
"Get in touch","Get in touch"
"With decades of experience and experts who are specialized in every field, Worldline offers the ideal solution for your company. As a leading innovator, we support the latest payment technology and we can answer all your questions related to your business activities.","With decades of experience and experts who are specialized in every field, Worldline offers the ideal solution for your company. As a leading innovator, we support the latest payment technology and we can answer all your questions related to your business activities."
"Contact our sales team","Contact our sales team"
"Worldline online payments version %1","Worldline online payments version %1"
"The latest version of the plugin is %1. Check for any updates.","The latest version of the plugin is %1. Check for any updates."
"Check for updates","Check for updates"
"Successful! Test again?","Successful! Test again?"
"Connection failed! Test again?","Connection failed! Test again?"
ending,ending
:,:
value,value
"Fraud Information","Fraud Information"
"Continue Shopping","Continue Shopping"
Loading...,Loading...
"Order Summary","Order Summary"
"Cart Subtotal","Cart Subtotal"
Discount,Discount
Shipping,Shipping
Tax,Tax
"Order Total","Order Total"
"Item in Cart","Item in Cart"
Qty,Qty
"Update data from Worldline","Update data from Worldline"
"If you want to leave any feature suggestions, feel free to fill in the form.","If you want to leave any feature suggestions, feel free to fill in the form."
PSPID,PSPID
"Company Name","Company Name"
Message,Message
Submit,Submit
"The identifier of your Worldline account","The identifier of your Worldline account"
"Your company name","Your company name"
"Please explain how our payment plugin can be further improved","Please explain how our payment plugin can be further improved"
"Payment Refused","Payment Refused"
"Your payment has been refused.","Your payment has been refused."
expires,expires
"Place Order","Place Order"
Success!,Success!
"Payment details have been updated. The page will be reloaded.","Payment details have been updated. The page will be reloaded."
"There is nothing to update.","There is nothing to update."
Error!,Error!
"Something went wrong during getting data from the service.","Something went wrong during getting data from the service."
"Request has been sent","Request has been sent"
"Please use one of the following extensions : html, htm, dhtml","Please use one of the following extensions : html, htm, dhtml"
Save,Save
"Something went wrong. Please check your credentials","Something went wrong. Please check your credentials"
"Sorry, but something went wrong.","Sorry, but something went wrong."
Worldline,Worldline
"Request Logs","Request Logs"
Webhooks,Webhooks
"Worldline Online Payments","Worldline Online Payments"
Connection,Connection
"Environment Mode","Environment Mode"
"API Key","API Key"
"API Secret","API Secret"
"Merchant ID (PSPID)","Merchant ID (PSPID)"
"Production API URL","Production API URL"
"Testing API URL","Testing API URL"
"Test Connection & Save Credentials","Test Connection & Save Credentials"
Webhook,Webhook
Key,Key
"Secret Key","Secret Key"
"To retrieve webhooks credentials, login to the Worldline Back Office","To retrieve webhooks credentials, login to the Worldline Back Office"
"Payment Methods","Payment Methods"
"Dynamic order status synchronization","Dynamic order status synchronization"
General,General
"Fallback Timeout","Fallback Timeout"
"If the payment process is failed, change the order status after the specified time.","If the payment process is failed, change the order status after the specified time."
"Defines after how long our systems will fetch automatically information from Worldline to retrieve the latest payment status.","Defines after how long our systems will fetch automatically information from Worldline to retrieve the latest payment status."
"Fallback Timeout Limit","Fallback Timeout Limit"
"If the payment process is failed, change the order status after the specified time in ""Fallback Timeout"" till the value specified in this field.<br/>In other words, the request will be executed during the specified time limit.","If the payment process is failed, change the order status after the specified time in ""Fallback Timeout"" till the value specified in this field.<br/>In other words, the request will be executed during the specified time limit."
"Defines for how long our systems will fetch automatically information from Worldline to retrieve the latest payment status.","Defines for how long our systems will fetch automatically information from Worldline to retrieve the latest payment status."
"Schedule (Cron Syntax)","Schedule (Cron Syntax)"
"Default value: every minute. <a href=""http://crontab.guru/"" target=""_blank"">Need help?</a>","Default value: every minute. <a href=""http://crontab.guru/"" target=""_blank"">Need help?</a>"
"Payment Refused Email Template","Payment Refused Email Template"
"Email Sender","Email Sender"
Debug,Debug
"Logging Records Lifetime (Days)","Logging Records Lifetime (Days)"
"Debug Logs","Debug Logs"
"Download Debug Log","Download Debug Log"
"Erase Debug Log","Erase Debug Log"
"Request Log Grid","Request Log Grid"
"Log mode","Log mode"
"Webhook Grid","Webhook Grid"
"Log Webhooks","Log Webhooks"
CSV,CSV
"Mark as processed","Mark as processed"
No,No
Yes,Yes
ID,ID
"Request Path","Request Path"
"Request Body","Request Body"
"Response Body","Response Body"
"Response Code","Response Code"
Processed,Processed
"Created At","Created At"
"Increment ID","Increment ID"
Type,Type
"Status Code","Status Code"
Body,Body
