"Surcharging will allow you to ask an additional amount to your customer based on the card used. Note that this feature will only work in Australia.","La surcharge vous permettra de demander un montant supplémentaire à votre client en fonction de la carte utilisée. Notez que cette fonctionnalité ne fonctionnera qu'en Australie."
"Surcharging","Surcharge"
"Test Connection","Tester la connexion"
"Test","Test"
"Testing API URL","URL de l’API de test"
"Thank you for your order %1.","Merci pour votre commande %1."
"The cart isn't active.","The cart is not active."
"The current customer isn't authorized.","Le client actuel n’est pas autorisé."
"The identifier of your Worldline account","L'identifiant de votre compte Worldline"
"The latest version of the plugin is %1. Check for any updates.","La dernière version du plugin est %1. Vérifiez les mises à jour éventuelles."
"The payment has failed, please, try again","Le paiement a échoué. Veuillez réessayer."
"This option should not be turned off if the merchant is based in a EU country","Cette option ne doit pas être désactivée si le commerçant est basé dans un pays de l’UE"
"This URL must be specified in the worldline admin panel","Cette URL doit être spécifiée dans le panneau d’administration de Worldline."
"This URL must be specified in the Worldline admin panel","Cette URL doit être spécifiée dans le panneau d’administration de Worldline."
"Title","Titre"
"To retrieve the webhooks credentials, login to the Worldline Back Office.","Pour récupérer les informations d’identification des webhooks, connectez-vous au Worldline Back Office."
"Trigger an Authentication for Every Payment","Déclencher une Authentification pour Chaque Paiement"
"Use system value","Utiliser la valeur système"
"Visa","Visa"
"Visit our support site","Visitez notre site d'assistance"
"Waiting for payment confirmation","En attente de confirmation de paiement"
"Waiting Time","Temps d’attente"
"Webhook URL","URL du webhook"
"Webhook","Webhook"
"With a test account, you can develop your website and irrigate our payment system at your own pace. In our test environment, you perform test transactions with the confidence and peace of mind that no transaction is actually going to go through.","Avec un compte de test, vous pouvez développer votre site web et irriguer notre système de paiement à votre rythme. Dans notre environnement de test, vous effectuez des transactions de test avec la confiance et la tranquillité d'esprit qu'aucune transaction ne sera réellement effectuée."
"With decades of experience and experts who are specialized in every field, Worldline offers the ideal solution for your company. As a leading innovator, we support the latest payment technology and we can answer all your questions related to your business activities.","Avec des décennies d'expérience et des experts spécialisés dans chaque domaine, Worldline offre la solution idéale pour votre entreprise. En tant qu'innovateur de premier plan, nous soutenons les dernières technologies de paiement et pouvons répondre à toutes vos questions liées à vos activités commerciales."
"Worldline Online Payments configuration is located under the dedicated configuration section.","La configuration de Worldline Online Payments se trouve sous la section dédiée à la configuration."
"Worldline online payments version %1","Paiements en ligne Worldline version %1"
"Worldline Online Payments","Worldline Online Payments"
"WorldLine refund has failed. Please contact the provider.","Le remboursement Worldline a échoué. Veuillez contacter le prestataire."
"Yes","Oui"
"Your company name","Le nom de votre société"
"Your order is still being processed and you will receive a confirmation e-mail.","Votre commande est encore en cours de traîtement, et vous allez recevoir un email de confirmation."
"Your payment couldn't be completed, please try again","Votre paiement n'a pas pu être confirmé, veuillez réessayer"
"Your payment is being processed","Votre paiement est en cours de traîtement"
Authentication status,Statut d'authentification
Exemption,Exonération
Liability,Responsabilité
Result,Résultat
"There are some cases when an order can not be created after a successful payment. E.g. if there is 1 product and several customers are trying to buy it. For the first buyer, the order will be created, and the rest will receive a refund (if the setting is set to yes) as the item is out of stock already.","Il y a des cas où une commande ne peut pas être créée après un paiement réussi. Par exemple. s'il y a 1 produit et que plusieurs clients essaient de l'acheter. Pour le premier acheteur, la commande sera créée et les autres recevront un remboursement (si le paramètre est défini sur oui) car l'article est déjà en rupture de stock."
"Enable Auto Refund If Order Creation Is Failed","Activer le remboursement automatique si la création de la commande échoue"
"Sender","Expéditeur"
"Enable","Activer"
"Recipient","Destinataire"
"Payment Refused Email Template","Modèle d'e-mail de paiement refusé"
"Failed Orders Notification","Notification de commandes échouées"
"Auto Refund For Out Of Stock Orders","Remboursement automatique pour les commandes en rupture de stock"
"Enable this option in order to be informed when an order could not be created. This can happen for instance when an item is out of stock.","Activez cette option afin d'être informé lorsqu'une commande n'a pas pu être créée. Cela peut se produire par exemple lorsqu'un article est en rupture de stock."
